Target,Predicted Label,Remarks,Sentences
0,GENERAL,हाइ हाइ,रबि दाइ हाइ हाइ प्रचण्ड केपि सेरे बाइ बाइ अब आउनु पर्छ रबि दाइ राज्निति आउनु पर्छ नेपाली जनता माग छ
1,GENERAL,पत्रकार हैन,हजुर पत्रकार हैन
0,GENERAL,ठुलाे सम्मान,हाम्रो रबि दाईलाईत झन ठुलाे सम्मान भयाे
0,GENERAL,हेरी हाल्ने,अब सीधा कुरा जनता सँग कार्यक्रम हेरी हाल्ने ईच्छा छ
0,GENERAL,good,महिला पन्छे बाजा सहित रबि दाइ लाई स्यागत
0,GENERAL,बनाउने हो,रबि सर लाई प्रधानमन्त्री बनाउने हो सहमत हुनु हुन्छ यता हाजिर हुम त
0,GENERAL,जिन्दबात,रबि जिन्दबात भोलि दिन फेरि दायाँ बायाँ नराम्रो जात भात फरक नआवस है रबि सर आज जति तपाइ सपोट गरे फेरि नराम्रो भो भने हामी येस्तै त हो नि ब्रो हुन्छ नि ज्ये रबि सर
0,GENERAL,शुभकामना,जे जस्तो काम गर्नु हुन्छ रबि ब्रो नेपाली मन छुने काम गर्नु हुन्छ यही छ शुभकामना रबि ब्रो नेपाल राजा हो
1,GENERAL,डन्ठे,गेट बाट छिर्न दिएन हामि लाई त डन्ठे हरु
0,GENERAL,जनता को प्रधानमन्त्री,हामी जनता प्रधानमन्त्री रबि लामिछाने हो
1,GENERAL,भिडभाड का लोभि,नेता हरु आफ्ना वरिपरि जता गयो उतै यस्तै भिडभाड का लोभि हुँन्छन्
0,GENERAL,"माया , सद्भाव , समर्थन र स्वागत",रवि लाई मिले चौर्फि यस्तो माया सद्भाव समर्थन स्वागत बाट कति डाह जलन भए होला अनुमान गर्न गाह्रो छ
0,GENERAL,खुशि छु,रबि दाई ईन्ट्र्व्यु कहिले देखि हेर्ने चाहना थियो आज हेर्न पाईयो खुशि छु
